run_id,seed,arm,step,epoch,layer_name,stage,density,n_pruned,n_regrown,n_weights,n_live,live_budget_share
rigl_seed0,0,rigl,1000,4,stage2.conv1,2,0.29999909577546297,39534,39534,442368,132710,0.03155808878450113
rigl_seed0,0,rigl,1000,4,stage3.conv0,3,0.30000022605613424,79068,79068,884736,265421,0.06311641536637085
rigl_seed0,0,rigl,1000,4,stage3.conv1,3,0.30000022605613424,158137,158137,1769472,530842,0.1262328307327417
rigl_seed0,0,rigl,1000,4,stage4.conv0,4,0.3,197671,197671,2211840,663552,0.1577909195172428
rigl_seed0,0,rigl,1000,4,stage4.conv1,4,0.3,247089,247089,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,1000,4,stage5.conv0,5,0.3,247089,247089,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,1000,4,stage5.conv1,5,0.3,247089,247089,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,1250,5,stage0.conv1,0,0.2999855324074074,2463,2463,27648,8294,0.0019722913750181022
rigl_seed0,0,rigl,1250,5,stage1.conv0,1,0.30000361689814814,4926,4926,55296,16589,0.003944820547404786
rigl_seed0,0,rigl,1250,5,stage1.conv1,1,0.30000361689814814,9853,9853,110592,33178,0.007889641094809573
rigl_seed0,0,rigl,1250,5,stage2.conv0,2,0.29999909577546297,19705,19705,221184,66355,0.015779044392250564
rigl_seed0,0,rigl,1250,5,stage2.conv1,2,0.29999909577546297,39411,39411,442368,132710,0.03155808878450113
rigl_seed0,0,rigl,1250,5,stage3.conv0,3,0.30000022605613424,78824,78824,884736,265421,0.06311641536637085
rigl_seed0,0,rigl,1250,5,stage3.conv1,3,0.30000022605613424,157648,157648,1769472,530842,0.1262328307327417
rigl_seed0,0,rigl,1250,5,stage4.conv0,4,0.3,197060,197060,2211840,663552,0.1577909195172428
rigl_seed0,0,rigl,1250,5,stage4.conv1,4,0.3,246325,246325,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,1250,5,stage5.conv0,5,0.3,246325,246325,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,1250,5,stage5.conv1,5,0.3,246325,246325,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,1500,6,stage0.conv1,0,0.2999855324074074,2449,2449,27648,8294,0.0019722913750181022
rigl_seed0,0,rigl,1500,6,stage1.conv0,1,0.30000361689814814,4898,4898,55296,16589,0.003944820547404786
rigl_seed0,0,rigl,1500,6,stage1.conv1,1,0.30000361689814814,9797,9797,110592,33178,0.007889641094809573
rigl_seed0,0,rigl,1500,6,stage2.conv0,2,0.29999909577546297,19593,19593,221184,66355,0.015779044392250564
rigl_seed0,0,rigl,1500,6,stage2.conv1,2,0.29999909577546297,39187,39187,442368,132710,0.03155808878450113
rigl_seed0,0,rigl,1500,6,stage3.conv0,3,0.30000022605613424,78375,78375,884736,265421,0.06311641536637085
rigl_seed0,0,rigl,1500,6,stage3.conv1,3,0.30000022605613424,156750,156750,1769472,530842,0.1262328307327417
rigl_seed0,0,rigl,1500,6,stage4.conv0,4,0.3,195938,195938,2211840,663552,0.1577909195172428
rigl_seed0,0,rigl,1500,6,stage4.conv1,4,0.3,244923,244923,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,1500,6,stage5.conv0,5,0.3,244923,244923,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,1500,6,stage5.conv1,5,0.3,244923,244923,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,1750,7,stage0.conv1,0,0.2999855324074074,2438,2438,27648,8294,0.0019722913750181022
rigl_seed0,0,rigl,1750,7,stage1.conv0,1,0.30000361689814814,4876,4876,55296,16589,0.003944820547404786
rigl_seed0,0,rigl,1750,7,stage1.conv1,1,0.30000361689814814,9752,9752,110592,33178,0.007889641094809573
rigl_seed0,0,rigl,1750,7,stage2.conv0,2,0.29999909577546297,19505,19505,221184,66355,0.015779044392250564
rigl_seed0,0,rigl,1750,7,stage2.conv1,2,0.29999909577546297,39010,39010,442368,132710,0.03155808878450113
rigl_seed0,0,rigl,1750,7,stage3.conv0,3,0.30000022605613424,78022,78022,884736,265421,0.06311641536637085
rigl_seed0,0,rigl,1750,7,stage3.conv1,3,0.30000022605613424,156044,156044,1769472,530842,0.1262328307327417
rigl_seed0,0,rigl,1750,7,stage4.conv0,4,0.3,195055,195055,2211840,663552,0.1577909195172428
rigl_seed0,0,rigl,1750,7,stage4.conv1,4,0.3,243818,243818,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,1750,7,stage5.conv0,5,0.3,243818,243818,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,1750,7,stage5.conv1,5,0.3,243818,243818,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,2000,8,stage0.conv1,0,0.2999855324074074,2418,2418,27648,8294,0.0019722913750181022
rigl_seed0,0,rigl,2000,8,stage1.conv0,1,0.30000361689814814,4838,4838,55296,16589,0.003944820547404786
rigl_seed0,0,rigl,2000,8,stage1.conv1,1,0.30000361689814814,9676,9676,110592,33178,0.007889641094809573
rigl_seed0,0,rigl,2000,8,stage2.conv0,2,0.29999909577546297,19352,19352,221184,66355,0.015779044392250564
rigl_seed0,0,rigl,2000,8,stage2.conv1,2,0.29999909577546297,38705,38705,442368,132710,0.03155808878450113
